ID,InventoryType,ItemAppearance,DisplayId
58382,3,87227,67067
58383,9,87228,66008
58392,6,87236,66389
58393,8,87237,66392
58394,5,87238,69815
58395,10,87239,66393
58396,1,87240,73690
58397,7,87241,66394
58398,20,87242,73692
58399,3,87243,69820
58400,9,87244,66395
58412,6,87251,66403
58413,8,87252,66405
58414,5,87253,73706
58415,10,87254,66406
58416,1,86378,67147
58417,7,87255,66407
58418,20,87256,73710
58419,3,86339,66388
58420,9,87257,66404
58421,6,87258,66410
58422,8,86351,66415
58423,5,87259,73715
58424,10,87260,66411
58425,1,87261,73717
58426,7,87262,66416
58427,20,86357,73719
58428,3,87263,73720
58429,9,86345,66414
58430,6,87264,66818
58431,8,87265,66828
58432,5,87266,66823
58433,10,87267,66826
58434,1,87268,74140
58435,7,87269,66821
58436,3,87023,66859
58437,9,87270,66822
58438,6,87271,66833
58439,8,87272,66834
58440,5,87273,66838
58441,10,87274,66835
58442,1,87275,74148
58443,7,87276,66836
58444,3,87277,66996
58445,9,87278,66837
58446,6,87279,66840
58447,8,87280,66842
58448,5,87281,66846
58449,10,87282,66843
58450,1,87283,69809
58451,7,87284,66844
58452,3,87285,66999
58453,9,87286,66845
58454,6,87287,66648
58455,8,87288,65877
58456,5,87289,66653
58457,10,86347,65878
58458,1,87290,75682
58459,7,86354,66651
58460,3,87291,69789
58461,9,87292,66652
58462,6,87293,66654
58463,8,87294,66655
58464,5,87295,66659
58465,10,87296,66656
58466,1,87297,69996
58467,7,86348,66657
58468,3,86411,67376
58469,9,86343,66658
58470,17,87298,69775
58471,6,86335,66660
58472,8,87299,66661
58473,5,87300,66665
58474,10,87301,66662
58475,1,87302,94412
58476,7,87303,66663
58477,3,87304,71575
58478,9,87305,66664
58479,17,86888,68037
58480,0,0,0
58481,8,87306,82048
58482,8,87307,82018
58483,12,0,0
58484,8,87308,76696
58485,8,87309,77128
58486,8,87310,78778
58487,0,0,0
58488,0,0,0
58489,0,0,0
58491,0,0,0
58499,10,46597,1407
58500,0,0,0
58501,0,0,0
58502,0,0,0
58503,0,0,0
58504,12,0,0
58505,26,52660,43088
58506,9,71455,53120
58507,1,70858,50612
58508,11,0,0
58509,2,0,0
58510,9,85783,51722
58511,13,71283,50971
58512,7,71514,44678
58513,16,52768,39504
58514,6,71387,52324
58515,23,71335,50990
58516,11,0,0
58517,5,71287,51520
58518,7,71406,47537
58520,20,71297,52307
58521,21,70824,708567
58522,9,71078,50907
58523,14,71340,50911
58524,16,49210,26299
58526,15,71445,54501
58527,3,70836,51577
58528,2,0,0
58529,12,0,0
58530,1,71347,51003
58531,14,71361,51721
58532,10,85789,51516
58533,3,71472,52407
58534,17,71517,51938
58535,13,70831,708568
58537,6,70839,48282
58538,2,0,0
58540,10,70956,51235
58541,1,71441,54514
58542,7,70883,52227
58543,2,0,0
58547,20,71369,51727
58548,10,70866,48102
58550,7,71446,49357
58551,3,71403,51701
58552,22,70831,708568
58554,23,71477,52569
58556,6,71325,51146
58557,5,71284,51221
58558,10,87311,53542
58560,7,71365,51103
58561,3,71468,57604
58562,22,71522,708569
58563,22,71346,708570
58564,6,71476,48278
58565,5,71409,48277
58567,1,71290,52500
58568,7,72383,48279
58570,6,70871,51601
58572,10,70869,51932
58574,7,71315,50506
58578,10,70869,51932
58580,7,71471,51571
58582,6,71387,52324
58583,10,71470,52364
58584,1,70813,52529
58585,7,71404,52334
58588,5,71364,51723
58589,10,85791,52616
58592,3,70827,49369
58593,5,70884,51887
58594,10,71419,51181
58595,1,71440,51293
58597,3,70954,48241
58601,6,71374,47536
58602,6,70863,51102
58604,13,54654,47174
58607,11,0,0
58608,11,0,0
58617,17,71461,51512
58621,13,71346,708570
58622,12,0,0
58623,8,71289,52230
58626,12,0,0
58628,13,71604,57084
58629,26,52660,43088
58632,21,70807,708571
58637,26,71453,53117
58639,8,71299,52308
58641,16,51532,34231
58642,8,71341,52316
58644,9,71331,52311
58646,5,71364,51723
58647,17,71629,51163
58652,17,71447,54504
58655,9,85784,50994
58660,8,71457,48284
58661,9,70820,49363
58672,25,71414,51708
58676,17,71292,50988
58678,14,71340,50911
58695,21,71478,708572
58698,8,71289,52230
58699,2,0,0
58702,8,85767,51700
58703,17,72814,55017
58708,8,85765,49734
58710,9,71331,52311
58716,8,71463,47538
58736,13,71522,708569
58738,26,50967,31224
58743,16,47869,23097
58750,26,50967,31224
58769,17,72804,54521
58779,0,0,0
58783,0,0,0
58784,0,0,0
58787,0,0,0
58788,0,0,0
58789,26,86695,69859
58793,15,86681,69864
58797,15,86682,69872
58802,17,86739,69876
58809,0,0,0
58810,18,0,0
58811,0,0,0
58812,0,0,0
58813,0,0,0
58815,11,0,0
58837,13,87314,69892
58839,13,87316,69894
58840,13,87317,69895
58841,13,87318,69896
58842,13,87319,69897
58843,13,87320,69898
58844,17,87321,69899
58845,0,0,0
58856,0,0,0
58860,0,0,0
58864,0,0,0
58865,0,0,0
58866,0,0,0
58867,0,0,0
58877,0,0,0
58880,0,0,0
58881,16,55480,21322
58882,0,0,0
58883,0,0,0
58885,0,0,0
58886,0,0,0
58887,0,0,0
58888,0,0,0
58889,0,0,0
58890,0,0,0
58891,0,0,0
58892,0,0,0
58893,0,0,0
58894,0,0,0
58895,0,0,0
58896,0,0,0
58897,0,0,0
58898,0,0,0
58901,0,0,0
58902,13,47472,2733
58903,23,46550,18575
58904,14,47149,2916
58905,13,87325,69958
58906,16,49383,28613
58908,16,47208,15066
58909,16,85428,15265
58913,5,46353,5655
58914,5,47739,12165
58915,8,46637,8268
58918,26,87326,69959
58919,7,46525,1963
58920,7,47740,2897
58922,9,46175,1965
58923,9,47744,3767
58924,7,46983,16701
58925,10,86209,73892
58927,13,46962,6474
58928,17,71278,49337
58929,26,87004,68549
58930,17,49524,5554
58931,17,49243,5190
58932,0,0,0
58933,0,0,0
58934,0,0,0
58936,0,0,0
58937,0,0,0
58939,14,87327,69952
58944,0,0,0
58945,0,0,0
58948,17,87332,69980
58949,0,0,0
58950,0,0,0
58951,0,0,0
58952,0,0,0
58953,0,0,0
58954,0,0,0
58955,0,0,0
58956,0,0,0
58957,0,0,0
58958,0,0,0
58959,0,0,0
58960,0,0,0
58963,0,0,0
58964,0,0,0
58965,0,0,0
58967,0,0,0
58970,16,87333,70064
58972,13,48405,18373
58973,17,53760,42655
58974,26,87334,70073
58975,26,87335,76964
58976,16,86297,46483
58977,14,47627,10968
58978,13,50882,30594
58979,14,87336,70069
58982,10,86077,25017
58984,17,46891,5010
58985,7,45750,4265
58986,8,46372,3533
58987,25,55322,16752
58988,7,47056,14655
58991,26,87337,71239
58992,5,45749,10150
58993,17,47218,2440
58997,13,46521,1160
58998,8,86207,4011
59000,17,47444,22225
59001,6,46979,5865
59002,5,47773,2019
59003,26,70762,46664
59004,15,87338,76965
59005,13,87339,70090
59006,8,47771,4027
59007,10,47741,12054
59008,10,46982,10357
59009,6,46118,3253
59010,13,87340,87446
59013,5,45842,1727
59014,16,54026,43867
59017,8,47599,3070
59019,11,0,0
59021,13,47432,1845
59022,17,46041,15467
59023,26,87341,70088
59024,17,49021,21251
59025,17,87342,47439
59027,7,51117,31365
59029,0,0,0
59031,0,0,0
59032,0,0,0
59034,0,0,0
59035,0,0,0
59036,0,0,0
59037,0,0,0
59038,16,47869,23097
59039,17,49436,23836
59040,17,53487,41347
59041,13,54808,47712
59042,17,87343,70105
59043,13,53457,41296
59044,9,86322,66875
59046,10,86244,68843
59049,9,86452,66308
59054,0,0,0
59057,0,0,0
59058,0,0,0
59059,0,0,0
59061,0,0,0
59062,0,0,0
59064,3,46060,16786
59066,7,51542,8326
59067,16,47845,23047
59068,7,47072,10724
59069,8,49446,23901
59070,7,48510,27755
59073,9,47738,10249
59074,9,47069,8410
59075,6,87009,8325
59076,26,87345,70223
59077,5,87156,9794
59078,16,50804,29630
59082,3,87109,74002
59084,3,87149,73920
59085,5,49972,25676
59086,16,47208,15066
59088,5,48250,9563
59092,3,46699,10166
59094,3,48585,5240
59095,6,53287,31364
59096,23,46498,6581
59097,14,47598,18658
59098,10,87148,73912
59099,13,52060,33302
59100,17,46030,3797
59101,13,54733,47648
59102,17,87346,70226
59103,7,47273,7182
59104,7,48251,4388
59105,5,49391,28663
59106,20,47289,12718
59107,10,87155,73910
59108,9,47069,8410
59109,7,51473,33854
59110,3,46977,14095
59111,3,48773,4942
59112,3,47279,11769
59113,3,47258,25783
59116,11,0,0
59117,6,86602,76722
59118,9,87347,81300
59119,5,87348,81814
59120,3,87349,82026
59121,11,0,0
59122,13,87350,71105
59123,0,0,0
59142,0,0,0
59143,0,0,0
59144,0,0,0
59146,0,0,0
59147,0,0,0
59148,0,0,0
59151,0,0,0
59152,0,0,0
59153,0,0,0
59158,13,86193,65722
59159,17,87353,70266
59160,7,87110,25458
59162,8,87014,73953
59164,17,47220,6813
59168,16,51700,16608
59169,7,46038,3826
59170,9,49058,28805
59172,7,48251,4388
59174,9,46872,7747
59176,6,48774,5583
59177,6,48963,28684
59179,8,47691,4449
59181,6,53287,31364
59182,13,48917,19555
59183,26,87355,76962
59184,6,49529,25235
59185,5,49987,5477
59186,13,87356,20422
59187,15,87357,76963
59188,6,49529,25235
59189,5,87156,9794
59190,8,51322,17513
59192,10,87155,73910
59193,5,49117,28244
59194,8,51322,17513
59196,10,87154,73911
59197,5,49391,28663
59199,8,46827,3827
59200,17,87358,70263
59203,10,87148,73912
59204,13,87359,70265
59205,17,45943,18437
59207,16,87360,26097
59208,16,85481,70260
59209,10,54447,29083
59210,3,87149,73920
59211,10,87158,74000
59212,20,85434,12397
59214,9,46829,3829
59215,7,50926,30856
59217,6,87361,78765
59218,3,87362,76699
59219,1,87363,77144
59220,11,0,0
59222,3,87364,91184
59223,10,87365,82020
59224,12,0,0
59225,10,87366,76717
59226,0,0,0
59227,0,0,0
59228,0,0,0
59230,0,0,0
59231,0,0,0
59232,0,0,0
59233,11,0,0
59236,1,87112,73645
59238,13,50803,29495
59239,26,87367,70256
59241,6,86295,66600
59242,26,87004,68549
59245,8,86304,66605
59246,17,87368,70245
59247,3,86283,66433
59249,17,47521,18630
59251,9,86865,67497
59252,8,87199,66909
59253,5,72567,708578
59254,7,86385,66425
59256,13,87369,70253
59259,3,87211,65873
59263,6,86381,66422
59267,10,87204,66439
59268,17,87370,70248
59269,1,86279,67556
59270,1,85738,69693
59272,1,87107,74520
59276,9,86293,66608
59277,26,49501,24186
59280,26,87004,68549
59290,13,87371,70250
59305,17,87372,71793
59310,9,87373,82046
59311,3,87374,91321
59312,1,87375,93792
59313,10,87376,78780
59314,26,87377,77149
59316,5,87378,81303
59317,7,87379,81305
59319,2,0,0
59320,15,87380,71106
59322,9,87382,78785
59323,0,0,0
59324,10,87383,82050
59325,3,87384,77134
59326,12,0,0
59327,14,87385,75552
59329,9,87386,82022
59330,17,87387,71108
59331,7,87388,81817
59332,12,0,0
59333,13,87389,71107
59335,20,87391,76698
59336,7,87392,82071
59337,3,87393,91254
59340,5,86603,79839
59341,13,87394,71109
59342,6,87395,81299
59343,7,87396,82021
59344,1,87397,91557
59345,0,0,0
59347,13,87398,71110
59349,6,87399,82069
59352,10,87401,79840
59353,7,87402,76689
59354,12,0,0
59355,9,87403,81811
59356,3,87404,91558
59359,1,87405,70327
59361,0,0,0
59363,0,0,0
59364,15,87406,70333
59367,26,87407,70338
59368,10,87260,66411
59369,6,86551,65940
59370,8,87288,65877
59372,9,86345,66414
59373,6,86352,66005
59374,8,87294,66655
59375,10,87408,66799
59376,8,86351,66415
59377,3,87227,67067
59378,6,87293,66654
59379,7,87409,66814
59381,8,86552,66505
59382,9,87292,66652
59383,6,87410,66797
59384,9,86556,65943
59385,3,87291,69789
59386,8,87411,66798
59387,8,86346,66498
59388,10,86553,66506
59389,9,86343,66658
59390,8,87412,66812
59391,1,87413,66817
59392,25,72339,52939
59393,9,87228,66008
59394,10,87296,66656
59395,16,48611,13963
59396,11,0,0
59397,11,0,0
59399,10,87414,66576
59400,3,87415,67088
59401,3,87416,67502
59402,5,87417,67631
59404,6,87419,71703
59419,8,86552,66505
59420,9,87292,66652
59421,6,87410,66797
59425,8,86346,66498
59426,10,86553,66506
59427,9,86343,66658
59428,8,87412,66812
59429,1,87413,66817
59441,12,0,0
59442,2,0,0
59443,13,87420,71111
59444,14,87421,75553
59449,1,87422,65425
59450,6,86604,79828
59451,9,87423,76687
59452,1,87424,91255
59453,1,87422,65425
59454,20,87425,93770
59455,1,87426,71934
59456,1,87426,71934
59459,13,87427,71112
59460,26,87428,82618
59461,12,0,0
59462,22,87429,708573
59463,13,87430,71114
59468,20,87431,94248
59470,9,87432,76712
59472,10,87433,81815
59473,12,0,0
59474,17,87298,69775
59475,9,87434,77135
59476,7,87435,79841
59477,0,0,0
59481,1,87436,88619
59482,20,87437,92243
59483,2,0,0
59484,23,87438,82626
59486,5,86601,76718
59487,1,87440,90553
59490,1,87441,82025
59492,17,87442,71121
59494,13,87443,71116
59497,9,87444,79843
59498,10,87445,82072
59499,7,87446,82051
59500,12,0,0
59501,11,0,0
59503,7,87447,76715
59504,1,87448,91185
59506,12,0,0
59509,1,87449,91328
59510,3,87450,82053
59511,10,87451,76691
59512,2,0,0
59513,23,87452,82627
59515,12,0,0
59518,11,0,0
59519,12,0,0
59520,12,0,0
59521,13,87453,71119
59522,0,0,0
59523,0,0,0
59524,0,0,0
59525,17,87454,71118
59526,3,50566,29798
59529,16,85481,70260
59531,26,47185,15835
59533,26,87455,70419
59539,5,47938,7621
59541,17,87456,71794
59543,6,50010,6223
59544,5,45842,1727
59545,10,86208,5847
59548,14,87457,70413
59549,16,47649,27549
59550,13,47539,2434
59552,6,46116,3247
59554,13,46124,1593
59556,14,47149,2916
59557,6,52248,13030
59558,17,46891,5010
59559,10,85594,34467
59560,17,49525,24503
59561,5,46095,13181
59562,7,46443,2922
59563,13,45946,708504
59564,8,86207,4011
59565,5,47603,12559
59566,20,85435,12695
59567,9,46090,2118
59568,6,47916,7700
59569,8,46089,945
59570,10,47162,11226
59571,6,50010,6223
59572,8,47352,5409
59573,13,46219,2704
59576,16,48930,28209
59577,26,50143,26385
59580,17,46178,1733
59582,26,46446,10671
59583,6,46116,3247
59584,9,47595,3388
59585,16,48556,28065
59586,10,86208,5847
59587,6,50904,12094
59591,14,71911,52199
59592,26,86332,69312
59593,14,47079,18771
59594,0,0,0
59595,0,0,0
59596,0,0,0
59597,0,0,0
59598,26,86695,69859
59599,26,87458,70429
59600,1,87459,36386
59602,11,0,0
59603,16,87460,83976
59607,11,0,0
59608,5,86652,76418
59609,9,86658,85944
59612,13,86921,68075
59613,13,86699,68217
59614,17,86727,68653
59615,13,74678,66129
59616,13,86738,68372
59617,12,0,0
59619,2,0,0
59620,26,86714,69422
59622,17,86741,69167
59626,0,0,0
59630,12,0,0
59631,25,55322,16752
59637,0,0,0
59647,17,86750,68238
59655,13,86745,68360
59661,12,0,0
59667,3,86850,76481
59674,9,87468,72087
59681,17,86702,68390
59685,12,0,0
59687,1,86818,76444
59688,16,86836,83955
59695,26,87469,75544
59707,12,0,0
59719,2,0,0
59729,13,86717,68377
59742,11,0,0
59743,17,86733,68384
59749,16,87477,83952
59769,20,87481,77160
59771,15,86681,69864
59778,17,72801,54440
59783,3,86827,76414
59786,9,86854,76447
59787,10,86654,76484
59791,16,87482,83951
59792,12,0,0
59793,2,0,0
59798,17,86678,68363
59807,13,86672,68348
59901,3,87483,90552
60203,0,0,0
60204,0,0,0
60205,0,0,0
60206,0,0,0
60207,0,0,0
60210,26,87486,71120
60211,9,87487,82065
60212,0,0,0
60213,0,0,0
60214,0,0,0
60216,0,0,0
60217,18,0,0
60218,18,0,0
60219,17,46129,1201
60222,1,87488,35113
60223,0,0,0
60224,0,0,0
60225,0,0,0
60226,11,0,0
60227,2,0,0
60228,9,87489,78789
60229,8,87490,82098
60230,7,87491,81889
60231,6,87492,98752
60232,16,87177,79321
60233,12,0,0
60234,9,87493,81971
60235,8,87494,81283
60236,8,87495,81705
60237,1,87496,81960
60238,9,87497,82004
60243,1,87363,77144
60247,10,87498,77130
60249,1,87499,91486
60252,3,87500,91487
60253,3,87393,91254
60254,20,87437,92243
60255,7,87400,78782
60257,10,87376,78780
60263,0,0,0
60265,0,0,0
60267,0,0,0
60268,0,0,0
60269,0,0,0
60270,0,0,0
60271,0,0,0
60272,0,0,0
60273,0,0,0
60274,0,0,0
60279,3,87362,76699
60280,10,87451,76691
60286,1,87375,93792
60287,20,87391,76698
60288,7,87402,76689
60296,0,0,0
60297,0,0,0
60299,1,87441,82025
60306,3,87364,91184
60308,1,87436,88619
60309,5,87505,82049
60310,7,87446,82051
60311,3,87450,82053
60312,10,87383,82050
60324,7,87447,76715
60325,1,87397,91557
60333,0,0,0
60335,18,0,0
60336,0,0,0
60337,0,0,0
60338,13,54734,47649
60340,10,87506,81304
60341,1,87507,81325
60342,7,87379,81305
60343,3,87483,90552
60345,10,87401,79840
60347,7,87435,79841
60364,0,0,0
60370,0,0,0
60375,0,0,0
60376,0,0,0
60378,0,0,0
60382,0,0,0
60383,0,0,0
60384,0,0,0
60400,0,0,0
60401,0,0,0
60402,0,0,0
60403,12,0,0
60404,0,0,0
60407,0,0,0
60408,5,87508,86076
60409,10,87509,86075
60410,1,87510,86083
60411,7,87511,86074
60412,3,87512,86082
60413,5,87513,76792
60414,10,87514,76791
60415,1,87515,76790
60416,7,87516,76789
60417,3,87517,78749
60418,5,87518,63354
60419,10,87519,63359
60420,1,87520,86607
60421,7,87521,86603
60422,3,87522,86609
60423,5,87523,84790
60424,10,87524,84789
60425,1,87525,84793
60426,7,87526,84788
60427,3,87527,84792
60428,5,87528,77304
60429,10,87529,76848
60430,1,87530,94234
60431,7,87531,76851
60432,3,87532,76852
60443,10,87533,75367
60444,1,87534,76870
60445,7,87535,75364
60446,20,87536,94160
60447,3,87537,76872
60458,5,87538,84573
60459,10,87539,84572
60460,1,87540,81378
60461,7,87541,84571
60462,3,87542,84575
60463,10,87543,85466
60464,1,87544,85468
60465,7,87545,85465
60466,20,87546,85464
60467,3,87547,85467
60468,10,87548,76908
60469,1,87549,78762
60470,7,87550,76910
60471,20,87551,76911
60472,3,87552,78761
60478,10,87553,85697
60479,1,87554,85705
60480,7,87555,86909
60481,20,87556,86910
60482,3,87557,85703
60487,0,0,0
60490,0,0,0
60496,0,0,0
60498,0,0,0
60499,0,0,0
60501,0,0,0
60502,0,0,0
60503,0,0,0
60504,0,0,0
60505,6,87559,76794
60506,8,74481,65241
60507,9,86156,65244
60508,6,87560,86079
60509,8,87561,86078
60510,9,74485,65245
60512,9,87562,63358
60513,8,87563,86606
60514,6,74483,65240
60516,8,87564,76793
60517,6,74480,65239
60520,9,87565,76787
60521,6,87566,86605
60522,8,74484,65242
60523,9,87567,86073
60533,6,87568,76845
60534,8,87569,76846
60535,9,87570,76853
60537,8,74492,65237
60538,9,74493,65238
60551,6,74477,65459
60552,8,86155,65461
60553,9,74479,65458
60554,8,87571,84791
60555,6,87572,84786
60559,9,87573,84787
60566,6,74491,65236
60574,0,0,0
60575,0,0,0
60577,0,0,0
60580,6,87574,75363
60581,8,87575,76867
60582,9,87576,75366
60584,8,74475,65182
60585,9,74476,65178
60586,6,87577,84569
60587,8,87578,84574
60588,9,74490,65199
60590,8,74489,65201
60591,9,87579,84568
60592,6,74488,65200
60606,6,74474,65179
60612,6,87580,85463
60613,8,87581,85461
60614,9,74471,65296
60615,0,0,0
60616,8,87582,70782
60617,10,87583,44286
60618,16,87583,44286
60619,4,87583,44286
60620,9,87583,44286
60622,1,85981,67615
60624,20,51687,34728
60625,20,87585,70801
60626,6,87586,81375
60627,8,74470,65290
60628,9,87587,85459
60630,8,87588,85699
60631,6,74469,65289
60634,9,87589,85695
60635,9,87590,76913
60636,8,87591,76906
60637,6,87592,76905
60638,0,0,0
60639,13,87593,70803
60643,0,0,0
60645,11,0,0
60646,11,0,0
60660,2,0,0
60677,0,0,0
60678,0,0,0
60679,0,0,0
60680,0,0,0
60681,0,0,0
60683,9,46980,9894
60684,5,47603,12559
60685,16,51124,32069
60686,8,46089,945
60688,17,48428,5417
60689,6,46979,5865
60690,8,45751,14283
60691,8,47352,5409
60693,7,45750,4265
60695,16,54026,43867
60696,14,49823,18506
60697,26,87595,70912
60698,6,46118,3253
60700,13,87596,70914
60702,13,87597,70915
60704,7,46093,683
60706,8,47564,7307
60708,14,87598,70905
60713,7,46265,685
60714,26,87599,70911
60715,23,46892,6536
60718,8,47771,4027
60719,5,86331,12056
60723,3,47279,11769
60724,3,48951,8220
60725,3,47258,25783
60726,13,45980,6475
60727,15,87600,70918
60728,5,87601,52753
60729,6,47683,10433
60730,11,0,0
60732,0,0,0
60734,1,50017,28979
60737,0,0,0
60738,0,0,0
60739,0,0,0
60740,0,0,0
60741,0,0,0
60742,0,0,0
60743,0,0,0
60745,0,0,0
60746,1,87602,71030
60747,0,0,0
60748,0,0,0
60749,0,0,0
60750,0,0,0
60753,0,0,0
60754,0,0,0
60755,0,0,0
60756,0,0,0
60757,0,0,0
60760,0,0,0
60761,0,0,0
60762,0,0,0
60765,13,87605,71055
60766,0,0,0
60768,0,0,0
60769,21,46744,3502
60770,0,0,0
60771,0,0,0
60772,0,0,0
60774,16,53354,39191
60776,16,53505,36740
60784,16,72565,40419
60789,15,87313,69875
60791,0,0,0
60792,0,0,0
60794,12,0,0
60801,12,0,0
60808,0,0,0
60810,0,0,0
60814,0,0,0
60815,0,0,0
60816,0,0,0
60819,0,0,0
60820,17,86724,68629
60821,17,86729,68651
60822,13,87608,47197
60823,17,86600,68113
60824,17,72535,53229
60825,17,86677,68361
60826,17,86678,68363
60827,17,70942,49227
60828,17,71582,53056
60829,17,70822,51691
60830,17,86702,68390
60834,0,0,0
60835,0,0,0
60836,21,71279,49339
60837,0,0,0
60838,0,0,0
60839,0,0,0
60840,0,0,0
60841,0,0,0
60842,0,0,0
60843,0,0,0
60844,0,0,0
60845,0,0,0
60846,26,50967,31224
60847,0,0,0
60850,0,0,0
60851,0,0,0
60852,0,0,0
60853,0,0,0
60854,0,0,0
60856,12,0,0
60858,0,0,0
60859,0,0,0
60860,0,0,0
60861,0,0,0
60862,0,0,0
60863,0,0,0
60864,0,0,0
60865,0,0,0
60866,0,0,0
60867,0,0,0
60868,0,0,0
60869,0,0,0
60870,0,0,0
60872,0,0,0
60873,0,0,0
60874,0,0,0
60875,0,0,0
60876,0,0,0
60877,0,0,0
60878,0,0,0
60879,0,0,0
60880,0,0,0
60881,0,0,0
60882,0,0,0
60883,0,0,0
60885,0,0,0
60886,0,0,0
60897,8,49446,23901
60899,5,48507,27751
60900,6,47683,10433
60901,10,87157,73997
60903,7,48251,4388
60906,16,85410,70719
60907,9,51128,29218
60908,7,48510,27755
60909,10,87154,73911
60911,26,87611,71345
60913,16,47302,15247
60914,26,87612,71339
60917,16,87613,46561
60918,8,87143,14046
60920,3,87109,74002
60921,6,46986,6121
60922,14,46017,21551
60923,7,47070,9132
60924,13,86132,63667
60925,9,46764,7082
60926,5,46826,3816
60927,16,87614,71330
60928,23,47957,3947
60930,14,45889,2594
60931,10,46990,10508
60932,8,47682,5354
60933,5,49117,28244
60935,8,46827,3827
60937,13,87615,71961
60939,10,86515,73914
60940,6,51104,30054
60941,3,46977,14095
60942,5,87156,9794
60943,11,0,0
60951,4,87616,71402
60952,13,74339,712744
60953,0,0,0
60954,0,0,0
60955,0,0,0
60956,0,0,0
60958,0,0,0
60959,0,0,0
60960,14,87618,71431
60961,14,87619,71432
60962,22,87620,71433
60963,13,87621,71434
60964,17,87622,71435
60965,17,87623,71436
60966,17,87624,71437
60967,26,87625,71438
60968,17,87626,71439
60969,17,87627,71440
60970,21,87628,71441
60971,26,87629,71442
60972,17,87630,71443
60973,14,87631,71444
60974,14,86610,71445
60975,0,0,0
60976,0,0,0
60977,0,0,0
60980,0,0,0
60981,0,0,0
60982,0,0,0
60983,0,0,0
60984,0,0,0
60986,0,0,0
60987,0,0,0
60988,0,0,0
60989,0,0,0
60993,8,87634,66362
60994,3,85737,71494
60995,9,87635,66365
60996,20,87636,73662
60997,10,87637,66363
60998,1,87030,71495
60999,7,87638,66364
61000,5,87639,73666
61001,6,87640,66359
61003,8,87641,65985
61004,3,87642,73669
61005,9,87643,66371
61006,20,87644,73671
61007,10,87025,66372
61008,1,87645,73673
61009,7,87646,66368
61010,5,87647,69948
61011,6,87037,66366
61012,6,87648,66373
61013,5,87649,73678
61014,7,87650,66377
61015,1,87651,73680
61016,10,87652,66376
61017,20,87653,73682
61018,9,87654,66374
61019,3,87655,71210
61020,8,87656,66375
61026,12,0,0
61033,12,0,0
61036,0,0,0
61038,0,0,0
61043,0,0,0
61045,12,0,0
61048,0,0,0
61049,11,0,0
61050,5,47068,9131
61051,5,50324,26515
61052,7,48562,25150
61054,3,47258,25783
61057,3,48951,8220
61059,13,87657,71537
61060,3,48585,5240
61061,8,87014,73953
61062,6,48554,25311
61063,7,47072,10724
61064,7,51542,8326
61065,9,46766,9647
61066,7,48251,4388
61068,26,87658,71544
61074,9,87013,18023
61075,5,46826,3816
61076,3,47258,25783
61077,16,87659,71532
61078,8,51322,17513
61079,6,50913,5478
61087,11,0,0
61091,13,54735,47650
61100,26,53805,43007
61101,10,87148,73912
61102,7,50926,30856
61108,14,71912,52202
61109,26,87660,71543
61110,13,87661,71540
61112,11,0,0
61113,13,48391,18330
61114,5,87147,25462
61124,13,87662,29704
61125,6,49529,25235
61126,3,87153,69220
61127,10,87158,74000
61128,3,87663,66684
61129,7,87664,66678
61130,1,87665,105706
61131,10,87666,66677
61132,5,87667,66680
61133,8,87026,66676
61134,6,87668,66675
61135,9,87669,66679
61136,3,87670,680667
61137,7,87671,66690
61138,1,87020,105707
61139,10,87032,66689
61140,5,87022,66692
61141,8,87672,66688
61142,6,87673,66687
61143,9,87674,66691
61145,9,87675,70959
61146,3,87125,67610
61147,7,87031,71578
61148,1,87124,71584
61149,10,87019,71579
61150,8,87024,71581
61151,6,87676,71580
61152,5,87677,74426
61153,9,87678,66480
61154,3,87679,71587
61155,7,87680,73772
61156,1,87035,73773
61157,10,87681,66478
61158,8,87682,66477
61159,6,87027,66475
61160,5,87683,73281
61161,5,87684,66561
61162,8,87685,66557
61163,6,87686,66556
61164,9,87687,66560
61165,3,87688,69274
61166,7,87689,66559
61167,1,87690,73832
61168,10,87691,66558
61169,5,87692,66567
61170,8,87693,66563
61171,6,87694,66562
61172,9,87695,66566
61173,3,87696,73846
61174,7,87697,66565
61175,1,87698,73848
61176,10,87699,66564
61185,5,87708,66579
61186,8,87709,66575
61187,6,87710,66574
61189,3,87712,71602
61190,7,87713,66577
61191,1,87714,71603
61192,10,87414,66576
61201,6,87715,66721
61202,8,87716,66722
61203,5,87717,66726
61204,10,87718,66723
61205,1,87719,75709
61206,7,87720,66724
61207,3,87721,66728
61208,9,87722,66725
61209,6,87723,66729
61210,8,87724,66730
61211,5,87725,66734
61212,10,87726,66731
61213,1,87727,76039
61214,7,87728,66732
61215,3,87729,67087
61216,9,87730,66733
61217,6,87731,66737
61218,8,87732,66738
61219,5,87733,66742
61220,10,87734,66739
61221,1,87735,75698
61222,7,87736,66740
61223,3,87415,67088
61224,9,87737,66741
61225,6,87738,66768
61226,8,87739,66769
61227,5,87740,66773
61228,10,87741,69834
61229,1,87742,74092
61230,7,87743,66771
61231,3,87744,66988
61232,9,87745,66772
61233,6,87410,66797
61234,8,87411,66798
61235,5,87746,66802
61236,10,87408,66799
61237,1,87747,71646
61238,7,87748,66800
61239,3,87749,71647
61240,9,86360,66801
61241,6,87750,66804
61242,8,87751,66805
61243,5,86341,66809
61244,10,87752,66806
61245,1,87753,66810
61246,7,86338,66807
61247,3,87754,74118
61248,9,86349,66808
