ID,InventoryType,ItemAppearance,DisplayId
48910,5,73672,61499
48912,1,73752,62116
48914,3,73876,61517
48915,5,73586,60767
48916,10,73355,58748
48917,1,73037,59701
48918,7,73872,60769
48919,3,73873,60765
48922,5,73672,61499
48923,1,73752,62116
48927,5,73586,60767
48928,1,73267,59711
48929,10,73867,59709
48931,3,73878,62013
48945,1,48625,19667
48947,13,73915,60827
48949,13,73916,60835
48974,9,55002,48681
48975,9,55002,48681
48976,9,55005,48682
48977,9,55004,48662
48978,9,55008,48664
48979,9,55007,48687
48980,9,55006,48673
48981,9,55006,48673
48982,9,55006,48673
48987,7,72369,60860
48988,7,72421,58799
48990,7,72274,60886
48992,7,72208,60898
48993,7,72203,58672
48994,7,72274,60886
48997,7,73917,60916
48998,7,72369,60860
49016,23,49449,23917
49018,13,73918,60973
49020,13,51003,31751
49022,15,54661,47228
49024,13,73919,60980
49052,19,73920,60945
49054,19,73921,60946
49070,13,50997,708592
49072,13,50995,706224
49086,19,73922,58700
49120,13,49256,23262
49126,1,54617,51920
49128,13,51017,708616
49148,17,73923,61095
49152,13,73924,61115
49154,13,73925,61117
49156,17,54519,47011
49158,15,73926,61136
49160,23,73927,61143
49179,6,72487,61481
49181,9,72507,61480
49183,8,73928,61482
49185,26,72687,60836
49187,23,52925,39505
49189,13,72628,706534
49191,13,73850,706585
49198,13,73929,61565
49206,17,53367,40660
49227,13,73930,706595
49232,8,73660,59024
49233,8,73660,59024
49235,8,73571,61941
49236,8,73662,61114
49237,8,73662,61114
49238,8,73571,61941
49278,4,47576,9182
49291,17,73931,64907
49292,13,73932,62259
49293,17,73933,62244
49296,13,73934,62984
49297,13,73935,62983
49298,13,73936,706596
49299,17,73937,62985
49301,17,73938,62977
49302,17,73938,62977
49303,13,73939,52784
49304,13,73940,706597
49305,26,73941,63201
49307,16,47280,23031
49308,23,50776,29717
49311,17,73942,62257
49315,1,73943,62986
49316,1,73944,62980
49317,1,73944,62980
49318,1,73945,62978
49319,1,73946,62976
49320,1,73947,62987
49321,1,73947,62987
49322,1,73948,62981
49323,1,73949,62979
49324,1,73949,62979
49325,1,73949,62979
49326,1,73950,64902
49327,1,73950,64902
49328,1,73950,64902
49329,1,73951,62982
49330,1,73951,62982
49331,1,73951,62982
49332,1,73952,62974
49333,1,73952,62974
49340,13,73953,706619
49341,13,73954,62282
49342,13,73955,706621
49344,13,73956,62286
49345,13,73932,62259
49346,13,73957,62288
49353,17,73958,62366
49357,13,73959,62414
49358,13,73960,62413
49363,17,73961,62481
49437,13,73962,62972
49465,13,73962,62972
49466,1,73952,62974
49467,1,73952,62974
49468,1,73951,62982
49469,1,73951,62982
49470,1,73951,62982
49471,1,73950,64902
49472,1,73950,64902
49473,1,73950,64902
49474,1,73949,62979
49475,1,73949,62979
49476,1,73949,62979
49477,1,73948,62981
49478,1,73947,62987
49479,1,73947,62987
49480,1,50725,34367
49481,1,73945,62978
49482,1,73944,62980
49483,1,73944,62980
49484,1,73943,62986
49490,23,50776,29717
49491,16,47280,23031
49493,26,73941,63201
49494,13,73940,706597
49495,13,73939,52784
49496,17,73938,62977
49497,17,73938,62977
49498,17,73937,62985
49499,13,73936,706596
49500,13,73935,62983
49501,13,73934,62984
49623,17,73963,65153
49637,13,71860,57331
49638,14,73964,62881
49645,17,73965,62890
49653,17,73966,62902
49654,17,73967,62906
49666,17,72621,57463
49681,13,71518,55709
49682,13,73409,59375
49684,13,73968,62934
49687,13,71306,51268
49689,13,71223,50076
49691,13,73970,62961
49706,17,73971,63051
49708,17,73972,63063
49709,17,73973,63077
49713,21,73538,706573
49714,13,73535,60610
49715,1,73974,63116
49716,17,73308,58921
49717,21,73600,706574
49719,13,73702,60617
49720,14,73567,59293
49721,21,73711,706580
49722,23,73558,61788
49724,17,73717,60611
49725,13,73804,60675
49726,14,72768,54064
49727,13,73707,60674
49728,14,73656,62299
49729,21,73712,706581
49730,23,73647,59662
49731,21,73822,706584
49732,14,73329,59289
49733,17,73817,60682
49734,13,73665,60660
49735,22,73856,708548
49736,17,73820,60626
49737,13,73721,60673
49738,14,73633,59290
49761,15,73886,61687
49762,26,73716,60623
49763,21,72008,706489
49764,21,73634,706576
49767,17,73975,63202
49773,17,73976,63226
49774,13,73977,63232
49775,13,73978,63233
49777,14,73979,63273
49778,17,46161,1627
49783,13,73980,64744
49784,7,73981,64844
49785,3,73982,64561
49786,20,73983,65307
49787,9,73984,64666
49788,10,73985,711016
49789,13,73986,64743
49790,17,71397,55717
49791,5,73987,64845
49792,16,53978,40425
49793,17,73988,64741
49794,7,73989,64722
49795,8,73990,698610
49796,6,73991,64614
49797,9,73992,64724
49798,8,73993,64665
49801,17,73994,64739
49802,17,73995,64740
49804,1,73996,64650
49805,8,73997,64579
49806,6,73998,64562
49807,13,73999,64737
49808,6,74000,64847
49809,9,74001,711007
49810,6,74002,64699
49811,7,74003,64662
49813,26,51834,35370
49814,13,74004,63334
49816,5,74005,64854
49817,7,74006,64563
49819,1,74007,64951
49820,9,74008,64696
49821,14,74009,64881
49823,16,48262,17238
49824,1,74011,64946
49825,20,74012,64616
49826,5,74013,64679
49827,13,74014,64757
49828,10,74015,711015
49829,3,74016,64718
49830,1,74017,64949
49831,8,74018,64701
49832,16,74019,64647
49833,13,72124,712747
49834,3,74020,64607
49835,14,72122,54068
49836,7,74021,64712
49837,10,74022,64682
49838,10,74023,64564
49839,17,74024,64750
49840,13,74025,64749
49841,5,74026,64533
49842,16,74027,64648
49843,10,74028,698611
49844,15,74029,64748
49845,13,74030,706599
49846,13,74031,706600
49847,7,74003,64662
49848,3,74032,64558
49849,1,74033,64599
49851,1,74034,64950
49852,26,74035,64745
49853,6,74036,64856
49854,3,74037,64606
49855,10,74038,698612
49864,17,74039,63366
49873,25,73970,62961
49886,17,74040,63405
49888,17,74041,708551
49890,8,74042,63886
49891,7,74043,63881
49892,7,52085,43421
49893,8,74044,65408
49894,8,74045,702564
49895,8,74046,702557
49896,8,74047,711096
49897,8,74048,711097
49898,7,74049,64486
49899,7,74050,63540
49900,7,74051,64862
49901,7,74052,64821
49902,7,74053,63914
49903,7,74054,63443
49904,7,74054,63443
49905,8,74055,698613
49906,8,74056,698614
49907,8,74056,698614
49916,9,74058,63430
49919,17,74059,64393
49931,17,73975,63202
49933,14,74060,63463
49935,13,74061,63448
49950,8,74046,702557
49951,5,74062,63559
49960,9,74064,63561
49964,7,74054,63443
49968,13,74065,706601
49976,14,74066,65030
49978,6,74067,63884
49979,10,74068,711085
49980,3,74069,64899
49981,26,74070,64371
49982,13,74071,64669
49983,8,74056,698614
49984,17,72666,53484
49986,1,74072,63830
49987,3,74073,64398
49988,7,74052,64821
49991,3,74074,63883
49992,17,74075,64342
49993,8,74076,64885
49994,9,74077,702558
49995,10,74078,698615
49996,20,74079,64490
49997,13,74080,64508
49998,16,47426,23000
50000,9,74081,64824
50001,5,74082,63538
50002,9,74083,711018
50003,3,74084,63566
50006,1,74085,64160
50009,8,74045,702564
50010,6,74086,64660
50011,10,74087,63902
50012,13,73957,62288
50014,16,74088,64300
50015,6,74089,64884
50016,13,74090,64681
50019,16,72884,56114
50020,3,74084,63566
50021,10,74091,63543
50022,3,74092,64819
50024,5,74062,63559
50026,1,74093,64488
50027,5,74094,63912
50028,13,74095,706602
50030,9,74096,64886
50032,9,74097,711008
50033,26,74098,64357
50034,15,74099,65744
50035,13,74100,706603
50036,6,74101,63563
50037,10,74102,698616
50038,5,74103,64825
50039,17,74104,63548
50041,7,74049,64486
50042,7,74050,63540
50043,17,74106,52915
50046,13,74107,706604
50047,13,74107,706604
50048,17,74108,64152
50049,17,74108,64152
50050,13,53549,41873
50051,13,74109,706605
50052,17,74110,64158
50055,22,46219,2704
50056,7,74043,63881
50057,22,46133,2698
50059,3,74111,64866
50060,1,74112,63931
50062,8,74042,63886
50063,6,74113,64208
50064,10,74114,64864
50065,14,74115,65056
50067,6,74116,64422
50068,13,74117,706606
50069,6,74118,64492
50070,17,74119,64557
50071,8,74120,64822
50072,1,74072,63830
50073,1,74121,64427
50074,16,72128,49890
50075,10,74102,698616
50078,5,74122,64523
50079,10,74123,698617
50080,1,74124,64527
50081,7,74125,64568
50082,3,74126,64618
50089,1,74130,63690
50094,5,74132,63611
50095,10,74133,698618
50096,1,74134,64594
50097,7,74135,63613
50098,3,74136,63609
50105,3,74143,63689
50106,20,74144,64730
50107,10,74145,63487
50108,1,74146,64446
50109,7,74147,64458
50113,3,74151,63480
50114,10,74152,63517
50115,1,74153,65130
50116,7,74154,63600
50117,3,74155,63510
50118,5,74156,63512
50129,17,74160,63625
50169,25,55328,20773
50171,3,74161,64496
50172,20,74162,63976
50173,23,74163,64440
50175,9,74164,63916
50176,10,74165,64214
50177,5,74166,64865
50178,17,74167,64379
50179,13,74168,64500
50181,17,74169,64337
50183,13,74170,64677
50184,13,74171,706607
50187,6,74101,63563
50190,8,74056,698614
50191,13,74173,64769
50192,7,74054,63443
50193,3,74174,64605
50194,10,74175,64830
50197,1,74176,64693
50199,7,74053,63914
50202,1,74177,64863
50203,13,74178,64768
50204,26,74179,64700
50205,16,48366,22996
50206,1,74180,65136
50207,8,73990,698610
50208,3,74181,64813
50209,9,74008,64696
50210,13,74182,706608
50212,10,74183,711086
50214,1,73996,64650
50215,8,73990,698610
50216,14,74185,63750
50217,21,74186,63754
50221,17,74187,63784
50224,17,74188,63806
50225,17,74189,63807
50227,13,74190,706609
50229,7,73989,64722
50230,9,74191,698606
50233,3,74192,64698
50234,3,74016,64718
50240,10,74193,702559
50241,1,74194,64286
50242,7,74195,63802
50243,20,74196,64288
50244,3,74197,63798
50248,21,74201,63854
50249,21,74202,63855
50251,22,74041,708551
50252,13,74104,63548
50256,13,74041,708551
50257,13,74203,63859
50262,26,74204,64765
50263,6,74205,64952
50264,9,74206,64367
50265,7,74003,64662
50266,20,74207,64608
50267,17,74208,64764
50268,13,74209,64763
50269,7,74210,64553
50270,6,74002,64699
50272,5,74211,64836
50273,17,74212,64762
50275,10,74213,702560
50276,1,74214,64892
50277,7,74215,64269
50278,20,74216,64858
50279,3,74217,64893
50283,8,73993,64665
50284,10,74028,698611
50285,5,74005,64854
50286,8,73997,64579
50287,8,74219,63888
50290,13,74220,64761
50292,9,74222,711009
50293,3,74032,64558
50294,5,74223,64716
50295,8,74018,64701
50296,17,74224,64758
50297,5,74225,64703
50298,1,74226,65155
50299,10,74227,64581
50300,5,74228,64559
50302,13,74229,64756
50303,13,74230,64755
50304,10,74231,64704
50305,8,74232,698619
50308,8,74233,711091
50309,23,74234,64447
50311,1,74034,64950
50312,5,74235,64547
50314,6,74236,64953
50315,13,70814,706432
50318,9,74237,64373
50319,13,74238,64754
50324,3,74241,64999
50325,7,74242,714287
50326,1,74243,64630
50327,10,74244,698620
50328,5,74245,64103
50329,9,74164,63916
50330,9,74164,63916
50331,9,74164,63916
50332,9,74164,63916
50333,9,74246,63542
50391,10,74248,702561
50392,1,74249,64258
50394,20,74251,64167
50396,3,74253,64183
50411,13,74254,64472
50412,13,74255,64535
50413,6,74256,64820
50415,17,74257,64879
50416,8,74258,698621
50417,9,74259,64474
50418,20,74260,63882
50419,14,51842,35577
50423,23,74261,64441
50425,17,74262,64390
50426,13,74263,64996
50427,13,74264,706611
50428,13,74265,706612
50429,17,74266,64334
50431,13,74267,64008
50433,13,74268,64009
50434,13,73929,61565
50442,17,74269,64030
50444,26,74270,64366
50449,3,74271,63978
50450,7,74272,65037
50451,6,74086,64660
50466,16,72399,55335
50467,16,51270,33096
50468,16,73279,53263
50469,16,71725,51736
50470,16,54715,48868
50472,26,74273,64360
50474,25,74274,64454
50603,17,74275,63834
50605,1,74276,65131
50606,5,74277,63473
50607,8,74278,702562
50608,13,74279,706614
50611,9,74280,64799
50612,7,74281,63478
50613,6,74282,64349
50615,10,74283,711087
50616,14,74284,65029
50617,3,74285,65000
50619,10,74286,63498
50620,6,74287,63474
50621,13,74288,64678
50624,7,74281,63478
50625,8,74290,698622
50626,1,74291,65175
50628,16,48366,22996
50630,9,74293,63525
50631,26,74273,64360
50632,8,74294,698623
50635,23,74261,64441
50638,15,74295,64356
50639,8,74290,698622
50640,1,74296,64587
50641,13,74297,64671
50643,3,74298,63820
50645,7,74299,64832
50646,3,74300,64431
50648,17,74075,64342
50649,20,74301,64507
50650,10,74302,698624
50651,9,74303,702563
50652,8,74304,65187
50653,16,47426,23000
50654,13,74254,64472
50655,9,74305,63497
50656,5,74306,63530
50659,9,74307,698608
50660,3,74308,63471
50661,1,74309,64224
50663,10,74310,63827
50665,8,74045,702564
50667,6,74311,64702
50668,16,74088,64300
50670,9,74312,63534
50671,6,74313,65186
50672,13,74314,64536
50673,3,74315,63491
50674,3,74308,63471
50675,10,74316,63535
50676,13,74317,64683
50677,16,72884,56114
50679,1,74318,64503
50681,5,74277,63473
50684,26,74098,64357
50685,13,74320,706615
50686,9,74321,711010
50687,9,74322,65185
50688,6,74323,63494
50689,5,74324,64838
50690,10,74325,698625
50691,6,74287,63474
50692,13,74326,706616
50694,7,74327,63824
50696,7,74328,64502
50697,7,74329,63532
50698,3,74330,65176
50699,8,74331,63825
50701,1,74332,64692
50703,10,74334,65174
50704,13,74335,706617
50705,6,74336,63523
50707,6,74337,63956
50708,13,74338,64511
50709,17,74257,64879
50710,13,74339,712744
50711,8,74340,63496
50712,1,74296,64587
50713,1,74341,64429
50715,3,74342,63520
50716,10,74325,698625
50717,20,74343,64860
50718,16,72128,49890
50719,23,74163,64440
50723,5,74346,65173
50725,17,74169,64337
50727,17,74347,64554
50729,14,74348,65055
50730,17,74349,64397
50731,17,74266,64334
50732,13,73953,706619
50733,26,74070,64371
50734,13,74350,706620
50735,17,74347,64554
50736,13,74351,64997
50737,13,73957,62288
50738,13,74352,64313
50741,1,74353,64043
50752,13,74354,64049
50753,13,74355,64050
50757,17,72535,53229
50758,17,73017,57599
50759,13,74357,64471
50760,13,74358,64516
50761,17,74359,64396
50762,6,74158,63513
50764,16,72127,54673
50765,1,74249,64258
50766,10,74248,702561
50767,3,74253,64183
50768,20,74251,64167
50771,13,73955,706621
50772,8,74360,698626
50774,9,74362,65224
50775,7,74242,714287
50777,10,74152,63517
50779,1,74124,64527
50780,5,74364,64408
50781,23,46166,21609
50782,10,74365,64295
50783,8,74366,702565
50784,6,74367,65226
50785,9,74368,711011
50786,5,74369,64775
50787,13,74254,64472
50788,8,74370,698627
50789,9,74157,63516
50791,16,49190,24108
50792,3,74155,63510
50793,13,74371,706622
50794,14,74372,64409
50795,6,74373,63483
50796,9,74374,64772
50797,1,74375,65227
50798,17,74376,64321
50800,5,74156,63512
50801,5,74122,64523
50802,9,74374,64772
50804,8,74377,702566
50805,17,74378,64341
50806,7,74147,64458
50807,1,74249,64258
50808,7,74125,64568
50810,13,74379,64499
50811,10,74123,698617
50812,8,74159,63515
50814,17,73975,63202
50815,13,74380,64073
50817,26,46618,20726
50819,3,74151,63480
50820,7,74147,64458
50821,1,74146,64446
50822,10,74145,63487
50823,20,74144,64730
50824,3,74151,63480
50825,7,74147,64458
50826,1,74146,64446
50827,10,74145,63487
50828,20,74381,64456
50830,5,74382,65228
50831,10,74383,65230
50832,1,74375,65227
50833,7,74384,65232
50834,3,74385,65233
50835,5,74382,65228
50836,10,74383,65230
50837,1,74375,65227
50838,7,74384,65232
50839,3,74385,65233
50840,17,74386,64086
50841,5,74382,65228
50842,10,74383,65230
50843,1,74375,65227
50844,7,74384,65232
50845,3,74385,65233
50846,3,74126,64618
50847,7,74125,64568
50848,1,74124,64527
50849,10,74123,698617
50850,5,74122,64523
50853,3,74136,63609
50854,7,74135,63613
50855,1,74134,64594
50856,10,74133,698618
50857,5,74132,63611
50859,16,51872,35430
50860,3,74241,64999
50861,7,74242,714287
50862,1,74243,64630
50863,10,74244,698620
50864,5,74245,64103
50865,3,74241,64999
50866,7,74242,714287
50867,1,74243,64630
50868,10,74244,698620
50869,5,74245,64103
50965,5,74062,63559
50966,17,74413,64330
50967,10,74244,698620
50968,5,74062,63559
50969,5,74094,63912
50970,5,74103,64825
50971,5,74166,64865
50972,5,74082,63538
50973,20,74079,64490
50974,20,74414,64350
50975,20,74162,63976
50976,10,74078,698615
50977,10,74102,698616
50978,10,74102,698616
50980,10,74114,64864
50981,10,74068,711085
50982,10,74091,63543
50983,10,74087,63902
50984,10,74165,64214
50985,9,74415,63486
50987,6,74101,63563
50988,3,74253,64183
50989,6,74086,64660
50990,7,74215,64269
50991,6,74101,63563
50992,6,74089,64884
50993,6,74256,64820
50994,6,74118,64492
50995,6,74116,64422
50996,6,74067,63884
50997,6,74113,64208
50998,17,74416,64336
50999,25,53032,40003
51000,6,74417,64774
51002,1,74153,65130
51003,13,74418,706623
51004,13,74419,706624
51006,8,74421,65259
51007,9,74422,702567
51009,20,74423,64442
51010,13,74424,64537
51011,13,74425,64656
51013,1,74130,63690
51014,3,74126,64618
51015,3,74155,63510
51017,6,74426,64348
51018,5,74245,64103
51019,7,74427,65231
51020,3,74217,64893
51021,13,74428,64540
51022,17,74429,64382
51023,8,74430,702568
51025,7,74125,64568
51028,17,73710,60670
51029,13,73305,60171
51125,3,74431,64706
51126,7,74432,64603
51127,1,74433,64601
51128,10,74434,702569
51129,5,74435,64600
51130,3,74431,64706
51131,7,74432,64603
51132,10,74434,702569
51133,1,74433,64601
51134,5,74435,64600
51135,3,74161,64496
51136,7,74049,64486
51137,1,74093,64488
51138,10,74436,64494
51139,20,74437,64732
51140,3,74161,64496
51141,20,74079,64490
51142,7,74049,64486
51143,1,74093,64488
51144,10,74436,64494
51145,20,74437,64732
51146,7,74049,64486
51147,3,74161,64496
51148,10,74436,64494
51149,1,74093,64488
51150,5,74103,64825
51151,3,74092,64819
51152,7,74052,64821
51155,3,74439,64895
51156,20,74260,63882
51157,7,74043,63881
51158,1,74440,65647
51159,10,74441,702570
51160,3,74069,64899
51161,7,74053,63914
51162,1,74112,63931
51163,10,74078,698615
51164,5,74094,63912
51165,5,74094,63912
51166,3,74069,64899
51167,1,74112,63931
51168,7,74053,63914
51169,10,74078,698615
51170,3,74069,64899
51171,7,74053,63914
51172,10,74078,698615
51173,1,74112,63931
51174,5,74094,63912
51175,3,74271,63978
51176,20,74162,63976
51177,7,74403,63975
51178,1,74085,64160
51179,10,74442,702571
51180,20,74162,63976
51181,7,74403,63975
51182,3,74271,63978
51183,10,74442,702571
51184,1,74085,64160
51185,3,74073,64398
51186,7,74050,63540
51187,1,74121,64427
51188,10,74091,63543
51189,5,74082,63538
51190,5,74166,64865
51191,10,74114,64864
51192,1,74177,64863
51193,7,74051,64862
51194,3,74111,64866
51195,5,74166,64865
51196,10,74114,64864
51197,1,74177,64863
51198,7,74051,64862
51199,3,74111,64866
51200,5,74166,64865
51201,10,74114,64864
51202,1,74177,64863
51203,7,74051,64862
51204,3,74111,64866
51205,3,74443,63809
51206,20,74444,64276
51207,7,74445,63813
51208,1,74446,64274
51209,10,74447,702572
51210,3,74084,63566
51211,7,74054,63443
51212,1,74072,63830
51213,10,74102,698616
51214,5,74062,63559
51215,3,74084,63566
51216,7,74054,63443
51217,10,74102,698616
51218,1,74072,63830
51219,5,74062,63559
51220,5,74448,63210
51221,1,74449,64577
51222,10,74450,698628
51223,7,74451,63212
51224,3,74452,63209
51225,5,74448,63210
51226,10,74450,698628
51227,1,74449,64577
51228,7,74451,63212
51229,3,74452,63209
51230,10,74453,702573
51231,1,74454,64281
51232,7,74327,63824
51234,3,74298,63820
51235,3,74330,65176
51236,7,74455,65172
51237,1,74291,65175
51238,10,74334,65174
51239,5,74346,65173
51240,3,74330,65176
51241,7,74455,65172
51242,1,74291,65175
51243,10,74334,65174
51244,5,74346,65173
51245,3,74330,65176
51246,7,74455,65172
51247,1,74291,65175
51248,10,74334,65174
51249,5,74346,65173
51250,5,74306,63530
51251,10,74316,63535
51252,1,74341,64429
51253,7,74329,63532
51254,3,74300,64431
51255,1,74309,64224
51256,10,74456,702574
51257,3,74457,63963
51259,20,74343,64860
51260,10,74456,702574
51261,1,74309,64224
51263,20,74343,64860
51264,3,74457,63963
51266,1,74332,64692
51267,10,74302,698624
51268,7,74459,64697
51269,3,74285,65000
51270,10,74302,698624
51272,1,74332,64692
51273,3,74285,65000
51276,10,74302,698624
51277,1,74332,64692
51279,3,74285,65000
51280,10,74460,702575
51281,1,74461,64897
51282,7,74462,64246
51283,20,74463,64859
51284,3,74464,64896
51285,10,74286,63498
51286,1,74276,65131
51287,7,74299,64832
51288,3,74315,63491
51289,5,74465,63493
51290,1,74318,64503
51291,10,74466,63526
51292,3,74342,63520
51293,7,74328,64502
51295,10,74466,63526
51296,1,74318,64503
51297,7,74328,64502
51298,20,74301,64507
51299,3,74342,63520
51301,10,74466,63526
51302,1,74318,64503
51303,7,74328,64502
51304,3,74342,63520
51305,5,74277,63473
51306,1,74296,64587
51307,10,74325,698625
51308,7,74281,63478
51309,3,74308,63471
51310,5,74277,63473
51311,10,74325,698625
51312,1,74296,64587
51313,7,74281,63478
51314,3,74308,63471
51322,17,73070,58876
51323,13,73040,59382
51324,14,72009,57003
51325,6,74158,63513
51326,26,74468,64995
51327,6,74469,65289
51328,8,74470,65290
51329,9,74471,65296
51330,16,72565,40419
51332,16,72566,48190
51334,16,53505,36740
51338,8,74473,65291
51339,9,74471,65296
51340,6,74474,65179
51341,8,74475,65182
51342,9,74476,65178
51343,6,74474,65179
51344,8,74475,65182
51345,9,74476,65178
51346,16,72566,48190
51348,16,72565,40419
51350,6,74477,65459
51352,9,74479,65458
51354,16,53505,36740
51356,16,53354,39191
51359,6,74480,65239
51360,8,74481,65241
51362,6,74483,65240
51363,8,74484,65242
51364,9,74485,65245
51366,8,74486,65444
51367,9,74487,65445
51368,6,74488,65200
51369,8,74489,65201
51370,9,74490,65199
51371,6,74491,65236
51372,8,74492,65237
51373,9,74493,65238
51374,6,74491,65236
51375,8,74492,65237
51376,9,74493,65238
51379,20,74251,64167
51382,16,74495,64323
51383,3,74126,64618
51384,13,74496,64654
51385,26,74497,64363
51386,10,74498,64776
51388,17,74499,65309
51389,17,74500,65310
51390,17,74501,65314
51391,17,74502,65312
51392,17,74503,65315
51393,17,74504,65316
51394,15,74505,65318
51395,15,74506,65317
51396,23,52925,39505
51397,13,74507,708576
51398,13,74508,706626
51399,13,74509,706627
51400,17,74510,65332
51401,17,74511,65331
51402,17,74512,65333
51403,17,74513,65334
51404,17,74510,65332
51405,17,74511,65331
51406,13,74514,706628
51407,23,52925,39505
51408,23,52925,39505
51409,23,52925,39505
51410,26,74515,65366
51411,26,74516,65335
51412,26,74517,65337
51413,5,74518,65246
51414,10,74519,65247
51415,1,74520,65248
51416,7,74521,65249
51418,3,74522,65579
51420,10,74524,65152
51421,1,74525,65154
51422,7,74526,65157
51424,3,74527,65649
51426,10,74524,65152
51427,1,74525,65154
51428,7,74526,65157
51430,3,74527,65649
51431,17,74528,65166
51432,17,74529,65167
51434,10,74524,65152
51435,1,74525,65154
51436,7,74526,65157
51438,3,74527,65649
51439,22,74530,708552
51440,22,74531,708553
51441,22,74532,708554
51442,22,74533,708555
51443,13,74534,706633
51444,13,74535,706634
51445,22,74536,708556
51446,22,74537,708557
51447,22,74538,708558
51448,22,74539,708559
51449,26,74540,65364
51450,26,74541,65365
51451,26,74542,65370
51453,13,74544,708577
51454,13,74545,706640
51455,14,74546,65581
51456,17,74547,65327
51457,17,74548,65330
51459,10,74550,65464
51460,1,74551,65919
51461,7,74552,65465
51462,3,74553,65214
51463,20,74554,65274
51464,10,74555,65279
51465,1,74556,65280
51466,7,74557,65282
51467,3,74558,65285
51468,5,74559,65271
51469,10,74560,65272
51470,1,74561,65270
51471,7,74562,65273
51473,3,74563,65268
51474,5,74559,65271
51475,10,74560,65272
51476,1,74561,65270
51477,7,74562,65273
51479,3,74563,65268
51480,17,74564,65382
51481,17,74565,65646
51483,10,74567,65952
51484,1,74568,65281
51486,3,74570,65286
51488,10,74571,65452
51489,1,74568,65281
51491,3,74570,65286
51492,5,74572,65198
51493,10,74573,65188
51494,1,74574,65195
51495,7,74575,65203
51496,3,74576,65197
51497,20,74577,65218
51498,10,74578,65219
51499,1,74579,65221
51500,7,74580,65223
51502,3,74581,65595
51503,20,74577,65218
51504,10,74578,65219
51505,1,74579,65221
51506,7,74580,65223
51508,3,74581,65595
51509,20,74577,65218
51510,10,74578,65219
51511,1,74579,65221
51512,7,74580,65223
51514,3,74581,65595
51515,13,74582,708560
51516,13,74531,708553
51517,13,74583,708561
51518,13,74584,708562
51519,13,74585,65372
51520,13,74586,65376
51521,13,74587,65389
51522,13,74588,65388
51523,13,74589,706641
51524,13,74590,706642
51525,22,74582,708560
51526,22,74531,708553
51527,22,74583,708561
51528,22,74584,708562
51529,13,74591,706646
51530,13,74592,706647
51531,26,74593,65371
51532,26,74594,65369
51533,14,74595,65582
51534,19,74596,58691
51535,25,74597,65394
51536,20,74598,65275
51537,10,74599,65277
51538,1,74600,65284
51539,7,74601,65283
51540,3,74602,65288
51541,5,74603,65251
51542,10,74604,65252
51543,1,74605,65253
51544,7,74606,65266
51545,3,74607,65267
51551,5,74382,65228
51552,3,74151,63480
51553,26,74608,64358
51554,1,74214,64892
51556,10,74123,698617
51561,26,74610,64365
51562,17,74059,64393
51563,9,74611,698607
51564,6,74417,64774
51565,3,74143,63689
51566,7,74154,63600
51570,16,72566,48190
51571,16,53505,36740
51572,3,72526,60169
51573,3,72477,60161
51574,3,72361,60930
51575,3,72361,60930
51576,3,72430,60408
51577,3,72326,61461
51578,3,72278,61279
51579,3,72278,61279
51580,3,72221,61831
51581,3,72223,60908
51583,10,74613,65276
51584,16,54464,46455
51585,1,74146,64446
51586,3,74241,64999
51682,3,74136,63609
51683,7,74135,63613
51684,1,74134,64594
51685,10,74133,698618
51686,5,74132,63611
51687,5,74132,63611
51688,10,74133,698618
51689,1,74134,64594
51690,7,74135,63613
51691,3,74136,63609
51692,3,74151,63480
51693,7,74147,64458
51694,1,74146,64446
51695,10,74145,63487
51696,20,74144,64730
51697,20,74381,64456
51698,10,74145,63487
51699,1,74146,64446
51700,7,74147,64458
51701,3,74151,63480
51702,20,74614,64731
51703,10,74145,63487
51704,1,74146,64446
51705,7,74147,64458
51706,3,74151,63480
51707,5,74156,63512
51708,3,74155,63510
51709,7,74154,63600
51710,1,74153,65130
51711,10,74152,63517
51712,3,74615,64271
51713,20,74616,64270
51714,7,74215,64269
51715,1,74617,64268
51716,10,74213,702560
51717,5,74245,64103
51718,10,74244,698620
51719,1,74243,64630
51720,7,74242,714287
51721,3,74241,64999
51722,5,74245,64103
51723,10,74244,698620
51724,1,74243,64630
51725,7,74242,714287
51726,3,74241,64999
51727,5,74245,64103
51728,10,74244,698620
51729,1,74243,64630
51730,7,74242,714287
51731,3,74241,64999
51734,3,74253,64183
51735,10,74248,702561
51736,1,74249,64258
51737,1,74249,64258
51738,10,74248,702561
51739,3,74253,64183
51745,1,74130,63690
51746,3,74143,63689
51747,5,74382,65228
51748,10,74383,65230
51749,1,74375,65227
51750,7,74384,65232
51751,3,74385,65233
51752,5,74382,65228
51753,10,74498,64776
51754,1,74375,65227
51755,7,74384,65232
51756,3,74385,65233
51757,5,74619,65278
51758,10,74383,65230
51759,1,74375,65227
51760,7,74384,65232
51761,3,74385,65233
51762,3,74197,63798
51763,20,74196,64288
51764,7,74195,63802
51765,1,74194,64286
51766,10,74193,702559
51767,3,74126,64618
51768,7,74125,64568
51769,1,74124,64527
51770,10,74123,698617
51771,5,74122,64523
51772,5,74122,64523
51773,10,74123,698617
51774,1,74124,64527
51775,7,74125,64568
51776,3,74126,64618
51782,6,74417,64774
51784,13,74620,706648
51785,8,74159,63515
51786,7,74125,64568
51787,8,74370,698627
51788,13,74621,706649
51789,10,74145,63487
